0,-2406.99034602,-512.596302637,-537.862913832,-530.654088545,-496.53221871,-504.887952243,-506.848949923,-523.731596654,-530.365105652,-501.586150798,-517.805923908,-519.994551871,-499.085868823,-499.600177864,-514.013135249,-513.080715841,-504.860131953,-509.442378974,-505.876905344,-528.269257352,-500.711574903,-505.444993421,-498.886996393,-494.953845957,-511.482589848,-508.746076748,-508.312264389,-520.443326687,-508.115747825,-521.033511962,-506.005183714,-505.546205731,-504.370448493,-502.371582351,-505.892095208,-509.388826296,-512.384711495,-510.622907151,-499.990407031,-520.120038432,-506.369281424,-508.023966027,-503.907939489,-499.202046423,-506.148927128,-509.457525586,-501.553808956,-507.887520027,-503.414312333,-500.748894872,-515.577062562,-497.629439932,-513.215842009,-510.053919302,-509.762398909,-513.702991231,-510.250159521,-514.024573866,-505.075216648,-513.004735476,-506.816125201,-517.698461985,-516.394347509,-519.16470327,-494.948879218,-506.655788306,-506.236546363,-525.118717281,-515.051200068,-511.933115673,-511.34163192,-506.018182139,-513.858677151,-502.094157124,-499.959385226,-532.380188289,-509.245462899,-519.171627474,-519.693930566,-530.144343751,-510.018419188,-510.349542384,-523.418422692,-514.388878491,-520.775789177,-507.398254489,-524.352733636,-508.87531103,-528.267732421,-507.160337743,-493.468424511,-511.842162267,-536.73946029,-499.071874058,-502.151598973,-500.332447669,-520.766025776,-513.338578535,-508.841049228,-501.012293108,-497.791387322,-490.522133359,-502.178799927,-499.283653914,-520.73251394,-493.713948398,-486.369886395,-525.924697103,-505.273839966,-485.436889467,-523.296604745,-490.054972181,-515.090191226,-508.804673528,-509.091803033,-498.864858213,-477.788137207,-485.914138503,-499.639621518,-496.575443879,-505.032614801,-499.076911626,-492.720002549,-482.192795369,-486.2286738,-500.814517652,-511.160225307,-504.529096432,-497.92531165,-485.648589429,-485.923912427,-496.421342399,-490.865052379,-494.901345579,-478.833716271,-520.170289418,-502.598653002,-503.754569342,-495.782759046,-488.496951342,-512.045406346,-472.731593996,-505.930011467,-517.212669038,-485.728919986,-487.527681092,-494.752423028,-491.972063049,-495.33057516,-502.67752162,-488.990789779,-497.605989667,-492.206409982,-493.036996324,-495.33057516,-498.366792713,-479.823050188,-509.660462826,-511.521975024,-491.179949069,-502.110731828,-503.110287606,-495.049977131,-506.30881689,-498.180623021,-494.386272067,-495.871851224,-500.178794043,-491.204106053,-472.597725704,-525.645099385,-498.452830605,-488.420096392,-488.806567924,-518.765844626,-508.951740037,-498.792848549,-498.455668511,-492.453329343,-497.251439688,-494.659077296,-482.192795369,-494.411393778,-491.652599382,-492.685219414,-506.343145772,-475.33181743,-528.923331936,-493.452625791,-482.840576433,-484.368998629,-507.409314541,-469.37881458,-491.652599382,-521.325690857,-497.278554999,-478.132127354,-484.556510674,-490.021451506,-504.188558785,-497.163052161,-517.132832705,-495.816453956,-499.013796655,-479.34860603,-512.128875792,-489.52013403,-519.128831663,-515.241241421,-491.980199782,-481.139596825,-491.296391367,-482.584488238,-513.247034154,-478.082155403,-482.192795369,-491.239229604,-491.010902956,-483.216312229,-495.584922761,-515.15072563,-491.428355319,-530.051546028,-515.475651061,-493.801468869,-498.721568625,-502.205862693,-479.703517213,-488.073708305,-493.479426317,-482.486467928,-510.071653147,-471.683943461,-529.274015542,-473.748930923,-491.544867423,-491.143703132,-501.864876271,-500.582618725,-509.275438865,-505.352295851,-500.676204162,-500.69804501,-515.794633824,-501.528094293,-500.807102867,-493.127255359,-500.243153477,-533.229390646,-494.526201197,-492.165105916,-492.165105916,-498.792848549,-490.774626071,-477.27984769,-505.124415418,-508.664755869,-500.92957287,-498.097251689,-496.883663274,-503.511021806,-496.216312609,-513.425314799,-501.740373857,-488.946136296,-489.818977404,-484.368998629,-513.766127811,-508.804571209,-492.922496047,-505.396643532,-502.06957234,-516.671102611,-490.65894458,-512.464451403,-487.139588107,-520.274087527,-503.310196929,-486.10428304,-513.425314799,-493.452625791,-486.060074947,-491.204106053,-482.584488238,-481.275909195,-476.752923876,-485.679828314,-497.038740554,-486.135576205,-488.47302009,-480.148414743,-498.366792713,-498.581661468,-491.757916653,-479.358760326,-491.179949069,-495.523183244,-514.436436326,-488.014103613,-492.413189165,-510.639343487,-476.113732875,-481.42813811,-477.27984769,-500.509351651,-540.811273503,-504.755545069,-491.980199782,-503.700605587,-502.301398379,-502.019407686,-519.391450786,-489.593691663,-491.923284174,-496.618761669,-504.893066914,-518.314246495,-490.271311247,-519.128831663,-491.651021631,-499.088791138,-479.34860603,-475.715771327,-507.045955875,-526.831909107,-511.505015211,-485.870320991,-493.902702554,-525.105653566,-502.468681722,-507.567406384,-478.759159712,-503.069987441,-508.181954984,-511.600690615,-506.091456298,-495.615426961,-500.940819411,-483.297455515,-484.433168733,-489.233111308,-500.243307432,-515.489737695,-501.393024648,-497.211178771,-493.781125393,-522.626409054,-506.558930503,-502.48241099,-490.461466164,-516.957174104,-499.216104689,-498.667697266,-481.532394586,-495.134529937,-488.168630261,-475.715771327,-495.826079785,-496.709551448,-474.926366373,-488.954011316,-495.816453956,-500.149147366,-498.157729115,-503.582198397,-500.557437999,-499.856584673,-495.628321418,-506.227452034,-491.67763831,-479.201130773,-526.727970767,-512.591635517,-499.027688336,-494.793552868,-499.820881967,-478.777430984,-490.724857927,-487.902326703,-488.168630261,-478.943025363,-520.453431763,-483.707812222,-497.738847216,-493.254285318,-506.222728521,-488.50638685,-498.014465863,-517.922581663,-499.026133614,-494.411393778,-480.337289113,-479.201130773,-503.613878769,-491.428355319,-502.301398379,-480.877947647,-482.840576433,-511.633620455,-496.309223543,-521.614462954,-500.127265157,-495.180979965,-491.652599382,-489.290261759,-488.168630261,-500.178794043,-487.902326703,-479.34860603,-479.201130773,-503.270864667,-513.615289337,-489.18869112,-501.318242582,-489.63334358,-501.785648424,-503.775044736,-489.585717889,-489.63334358,-509.089623069,-491.757916653,-476.354962328,-485.679828314,-479.358760326,-509.606869601,-469.647398905,-499.694723526,-530.778773257,-491.358692882,-507.038037557,-488.626549711,-495.586999424,-498.561850569,-476.354962328,-483.189234935,-489.37726131,-496.345134498,-488.47302009,-489.37726131,-502.785507622,-485.923912427,-524.131057572,-497.809652001,-500.855578394,-510.685241193,-496.709551448,-487.156893967,-494.41549891,-492.268468456,-513.426585041,-528.493727627,-511.961159183,-502.762179557,-537.10348874,-505.842373814,-506.201262564,-508.372605534,-512.790196754,-504.242547869,-487.354158687,-490.337942315,-502.730931829,-494.936407168,-473.419848539,-508.666761149,-482.840678772,-493.482425106,-488.420096392,-489.528396353,-500.436629754,-506.722500162,-506.686120523,-493.889385058,-489.917016004,-507.190787936,-497.085662253,-500.575360538,-491.179038278,-508.00929769,-488.420096392,-494.046828385,-491.204106053,-498.847487883,-483.457585558,-511.485330397,-508.359553172,-507.497334479,-493.834060586,-493.991318566,-524.584125483,-502.426360291,-492.787265698,-522.282116643,-506.537102739,-496.80445587,-511.066850449,-488.806567924,-476.276126956,-476.113732875,-487.251762126,-484.501789909,-491.482803522,-482.192795369,-529.057347275,-514.284788081,-503.424505687,-504.133870345,-493.911332841,-508.783415544,-488.073708305,-502.469195571,-498.879860323,-520.693564185,-491.721602244,-489.242051785,-514.761819866,-521.447102143,-532.020467889,-514.211224367,-478.458701059,-494.172592932,-505.840727538,-473.419848539,-497.003066577,-506.256269748,-494.54621004,-479.558893685,-488.184166364,-510.215136966,-495.615426961,-493.254285318,-502.739958212,-480.841901304,-484.245576797,-499.861621498,-495.543061112,-490.010637299,-487.962795408,-506.268783136,-490.522133359,-486.369886395,-496.646644822,-502.903653763,-526.339674268,-491.867283932,-513.610710951,-497.904917563,-500.425253577,-494.088051175,-496.634190567,-489.342336696,-477.192306169,-510.251611407,-481.446310799,-495.96141907,-497.076859636,-504.163260382,-496.486230175,-486.841081042,-495.634366891,-492.702820677,-479.754818441,-500.036148562,-498.887619827,-503.25282784,-512.537363287,-518.153187498,-492.879983419,-507.787972144,-524.095661636,-527.562422866,-481.68025536,-505.610883718,-496.427265498,-507.262536331,-482.584488238,-488.134028379,-504.320191938,-501.824728025,-491.43762137,-485.092156591,-511.785606593,-498.98881852,-503.738218622,-475.375049662,-505.092763217,-500.74588294,-487.900702245,-501.60941058,-480.12057696,-528.71764074,-501.015874154,-497.51515366,-502.052322922,-499.032950269,-493.040789103,-470.482025356,-492.788574024,-495.682875931,-493.809687374,-495.28947601,-492.354601185,-497.527251912,-493.019644653,-507.111837868,-492.474509621,-489.966738022,-490.988413021,-501.000595216,-487.57110254,-515.536566632,-497.557073232,-490.738926243,-512.430361402,-509.164680237,-509.062196521,-510.106075827,-490.803222718,-502.730438567,-504.36111289,-483.904708766,-482.192795369,-513.694101426,-502.372323016,-490.733773703,-488.629841701,-476.370218266,-478.736840911,-508.359553172,-491.980625441,-487.733525859,-489.242042571,-515.884576999,-485.945860872,-513.17488567,-501.760154351,-497.617718729,-523.082396202,-517.641933121,-490.734913182,-498.207381983,-492.879983419,-501.542642899,-502.156908252,-490.919294532,-500.280066576,-495.14736016,-493.777949644,-496.180649758,-482.708899298,-484.279809455,-500.162700245,-495.233267871,-498.077898177,-484.519455492,-541.360646515,-509.068276226,-489.242042571,-518.648026305,-503.157047443,-518.815067941,-504.515159286,-498.667396165,-482.104185742,-503.801301229,-487.657244146,-505.55311865,-504.901902621,-489.825204839,-482.333481964,-498.295113163,-479.48934588,-493.360926395,-506.028287523,-482.797542066,-507.971513486,-495.523183244,-494.948416071,-479.823050188,-476.752923876,-501.997443719,-500.181604099,-495.33057516,-492.206409982,-495.586999424,-482.269197181,-492.526547274,-493.803199374,-481.602461827,-479.823050188,-494.439724846,-482.797542066,-503.235517077,-486.457992714,-494.439724846,-489.63334358,-489.63334358,-473.58337069,-493.132145984,-476.308215758,-500.984930987,-491.168938926,-478.889090951,-480.657571843,-499.467903308,-494.133814055,-505.459470829,-490.390774526,-507.413872994,-493.040789103,-495.929432496,-501.228084583,-488.575859233,-496.593334644,-504.757762471,-521.828414526,-490.979235852,-500.743271619,-488.829655811,-503.591970936,-509.076942889,-483.034407123,-506.759572344,-496.002854058,-485.383884972,-518.202340626,-491.089119531,-501.626247277,-505.282979632,-488.715796271,-520.818210875,-495.543061112,-498.420972221,-497.212158151,-473.419848539,-494.051091822,-491.00286104,-521.388791557,-495.233267871,-484.168278876,-512.527194139,-481.04788647,-504.007269495,-482.486467928,-474.893649518,-505.77670119,-496.528139467,-498.19189797,-495.990342046,-505.140198857,-530.103082306,-485.914138503,-505.802877592,-503.254469027,-507.861594237,-506.289411394,-506.654493054,-499.960454456,-509.632346261,-511.853098225,-488.831947428,-500.025503761,-514.692128271,-500.310114827,-512.577640717,-504.324547044,-506.974772932,-500.037853432,-495.397690027,-512.250443593,-486.190322224,-504.210901374,-477.423551235,-510.258300554,-517.473451547,-493.232254098,-490.342093141,-482.000971576,-498.901313189,-511.821151997,-492.097115479,-477.515607917,-497.085662253,-496.299838468,-491.980199782,-528.588730007,-488.806567924,-499.677879169,-502.573114579,-488.356499737,-524.240333702,-490.563630386,-517.853472176,-500.310114827,-501.097819542,-488.703358719,-483.104012339,-497.605989667,-499.557274402,-494.439724846,-494.948416071,-494.270027687,-479.823050188,-489.628254881,-489.37726131,-498.048346652,-486.824715378,-492.425298714,-485.663591871,-516.479160159,-491.256964448,-512.471023211,-507.462460406,-501.597295214,-479.823050188,-486.64774667,-492.526547274,-491.54013136,-511.937081643,-500.92957287,-502.60876308,-500.557437999,-488.420096392,-508.965158592,-500.955153813,-488.420096392,-489.290261759,-482.840576433,-490.680495809,-501.060275326,-510.607322583,-504.988642707,-511.418910664,-514.704839339,-501.637906767,-485.492606018,-492.811770246,-500.701385174,-481.141079056,-489.37726131,-492.526547274,-481.602461827,-479.777286752,-486.857230894,-494.948416071,-473.58337069,-485.679828314,-493.803199374,-505.709558842,-482.269197181,-485.089461632,-479.358760326,-485.679828314,-489.918168298,-504.225030907,-485.662125421,-493.803199374,-482.797542066,-491.757916653,-498.366792713,-498.807920142,-501.454043724,-488.990789779,-487.822455513,-489.63334358,-493.803199374,-497.985196756,-472.779958086,-503.672718922,-486.457992714,-518.90968114,-504.361191541,-489.63334358,-489.63334358,-497.552916316,-489.755179863,-501.997443719,-502.67752162,-495.33057516,-485.089461632,-494.635564952,-498.633596688,-482.797542066,-499.557274402,-487.822455513,-517.017580666,-495.33057516,-475.814303793,-509.43975239,-492.234733948,-495.077552735,-488.473275822,-508.276576331,-501.120724193,-492.751593706,-488.073708305,-495.815317928,-525.856326068,-505.030709778,-511.628286049,-498.252641239,-492.601830649,-513.090422953,-525.280896835,-512.021542193,-492.347175135,-488.740833507,-484.920182067,-509.804043556,-485.007986073,-504.784616957,-503.339738089,-478.999359593,-494.91458326,-508.837022042,-507.933737229,-524.223176011,-495.343342853,-487.725301988,-491.121369582,-507.398706002,-522.402199783,-493.230961715,-498.399507168,-512.778053458,-524.154637585,-511.817026368,-483.069468464,-495.800185907,-501.609447706,-488.724272882,-474.535342466,-514.218137364,-496.555107597,-495.797279478,-490.310336209,-490.021451506,-495.816453956,-485.031929602,-499.882571525,-479.201130773,-500.92957287,-495.049977131,-517.323114137,-508.715052913,-472.597725704,-502.874357414,-494.121469868,-485.870320991,-500.649709041,-529.614787164,-509.532643681,-489.628514102,-505.490585109,-492.987016155,-496.024111322,-490.001767164,-517.46331556,-502.588021783,-515.425811871,-516.503549758,-486.889317508,-491.067328237,-498.98713401,-484.519455492,-511.654070377,-482.641840009,-498.940580094,-501.636318826,-501.060956267,-508.00929769,-515.406376231,-482.839657011,-485.547904482,-485.437188772,-482.326579366,-512.838763973,-533.942280417,-511.944287539,-498.847487883,-505.122165273,-514.520487543,-498.78923675,-484.694363183,-498.263853861,-517.971331935,-524.338206158,-505.258978012,-503.83783537,-503.57006765,-510.090418494,-485.611064904,-503.322193898,-493.019644653,-514.634182236,-494.804977049,-504.51456023,-509.554703273,-494.268966562,-501.189413438
